step,group_id,agent_id,attack_action,attack_goal,attack_reward,starve_action,turn_action,turn_old_dir,turn_old_position,turn_new_dir,turn_new_position,move_action,move_old_position,move_new_position,is_dead,dead_reasondead_time
step,group_id,agent_id,attack_action,attack_goal,attack_reward,starve_action,turn_action,turn_old_dir,turn_old_position,turn_new_dir,turn_new_position,move_action,move_old_position,move_new_position,is_dead,dead_reasondead_time
52,1,208,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(39|107),(39|107),0,,
52,1,209,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(39|108),(39|108),0,,
52,1,210,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_NULL,,,0,,
52,1,211,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(39|110),(39|110),0,,
52,1,212,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(39|111),(39|113),0,,
52,1,213,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(39|112),(39|114),0,,
52,1,214,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(40|103),(40|103),0,,
52,1,215,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(40|104),(40|104),0,,
52,1,216,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(40|105),(40|105),0,,
52,1,217,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(40|106),(40|106),0,,
52,1,218,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(40|107),(40|107),0,,
52,1,219,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(40|108),(40|108),0,,
52,1,220,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(40|109),(40|109),0,,
52,1,221,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(40|110),(40|110),0,,
52,1,222,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(40|111),(40|111),0,,
52,1,223,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(40|112),(41|113),0,,
52,1,224,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(41|103),(42|104),0,,
52,1,225,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(41|104),(42|105),0,,
52,1,226,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(41|105),(42|106),0,,
52,1,227,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(41|106),(42|107),0,,
52,1,228,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(41|107),(42|108),0,,
52,1,229,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(41|108),(42|109),0,,
52,1,230,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(41|109),(42|110),0,,
52,1,231,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(41|110),(42|111),0,,
52,1,232,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(41|111),(42|112),0,,
52,1,233,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(41|112),(42|113),0,,
53,0,0,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(67|36),(67|36),0,,
53,0,1,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(64|38),(64|39),0,,
53,0,2,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(66|36),(66|36),0,,
53,0,3,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(69|37),(70|37),0,,
53,0,4,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(68|37),(69|38),0,,
53,0,5,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(76|66),(76|64),0,,
53,0,6,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(68|36),(68|38),0,,
53,0,7,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(67|35),(67|35),0,,
53,0,8,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(60|43),(60|45),0,,
53,0,9,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(59|69),(59|67),0,,
53,0,10,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(59|48),(58|47),0,,
53,0,11,ATTACK_NULL,,,RECORVERY,TURN_NULL,,,,,MOVE_SUCCESS,(76|65),(76|63),0,,
53,1,12,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(70|40),(70|42),0,,
53,1,14,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(68|42),(68|42),0,,
53,1,16,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(73|65),(75|65),0,,
53,1,17,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(68|41),(68|41),0,,
53,1,18,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(69|42),(70|43),0,,
53,1,19,ATTACK_SUCCESS,(76|65),-1,RECORVERY,TURN_NULL,,,,,MOVE_NULL,,,0,,
53,1,20,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_NULL,,,0,,
53,1,21,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(71|40),(71|42),0,,
53,1,22,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(74|66),(75|67),0,,
53,1,23,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(69|40),(69|42),0,,
53,0,24,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(63|23),(63|23),0,,
53,0,25,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(63|24),(63|24),0,,
53,0,26,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(63|25),(63|25),0,,
53,0,27,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(63|26),(63|26),0,,
53,0,28,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(63|27),(63|27),0,,
53,0,29,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_NULL,,,0,,
53,0,30,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(63|29),(63|29),0,,
53,0,31,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(63|30),(63|31),0,,
53,0,32,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(63|33),(63|34),0,,
53,0,33,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(63|32),(63|33),0,,
53,0,34,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(64|23),(63|22),0,,
53,0,35,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(64|24),(64|24),0,,
53,0,36,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(64|25),(64|25),0,,
53,0,37,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(64|26),(64|26),0,,
53,0,38,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(64|27),(64|27),0,,
53,0,39,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(64|28),(64|28),0,,
53,0,40,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(64|29),(64|31),0,,
53,0,41,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(64|30),(64|32),0,,
53,0,42,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(64|33),(64|33),0,,
53,0,43,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_NULL,,,0,,
53,0,44,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(65|23),(65|23),0,,
53,0,45,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(65|24),(65|24),0,,
53,0,46,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(65|25),(65|25),0,,
53,0,47,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(65|26),(65|26),0,,
53,0,48,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(65|27),(65|27),0,,
53,0,49,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(65|28),(65|28),0,,
53,0,50,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(65|29),(65|31),0,,
53,0,51,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(65|30),(65|32),0,,
53,0,52,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(65|33),(65|33),0,,
53,0,53,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(65|34),(65|35),0,,
53,0,54,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(66|23),(66|23),0,,
53,0,55,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(66|24),(66|24),0,,
53,0,56,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(66|25),(66|25),0,,
53,0,57,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(66|26),(66|26),0,,
53,0,58,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(66|27),(66|27),0,,
53,0,59,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(66|28),(66|28),0,,
53,0,60,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(66|29),(66|29),0,,
53,0,61,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(66|30),(66|32),0,,
53,0,62,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(66|33),(66|35),0,,
53,0,63,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(66|34),(66|34),0,,
53,0,64,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(67|23),(67|23),0,,
53,0,65,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(67|24),(67|24),0,,
53,0,66,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(67|25),(67|25),0,,
53,0,67,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(67|26),(67|26),0,,
53,0,68,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(67|27),(67|27),0,,
53,0,69,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(67|28),(67|28),0,,
53,0,70,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(67|29),(67|29),0,,
53,0,71,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(67|30),(67|32),0,,
53,0,72,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(67|31),(67|33),0,,
53,0,73,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(67|34),(67|34),0,,
53,0,74,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(68|23),(68|23),0,,
53,0,75,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(68|24),(68|24),0,,
53,0,76,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(68|25),(68|25),0,,
53,0,77,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_NULL,,,0,,
53,0,78,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(68|27),(68|27),0,,
53,0,79,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(68|28),(68|28),0,,
53,0,80,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(68|29),(68|31),0,,
53,0,81,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_NULL,,,0,,
53,0,82,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(68|33),(68|33),0,,
53,0,83,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(68|34),(70|34),0,,
53,0,84,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(69|23),(69|23),0,,
53,0,85,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(69|24),(69|24),0,,
53,0,86,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(69|25),(69|25),0,,
53,0,87,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(69|26),(69|26),0,,
53,0,88,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(69|27),(69|27),0,,
53,0,89,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(69|28),(69|28),0,,
53,0,90,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(69|29),(69|29),0,,
53,0,91,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_NULL,,,0,,
53,0,92,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(69|33),(69|33),0,,
53,0,93,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(69|34),(69|36),0,,
53,0,94,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(70|23),(70|23),0,,
53,0,95,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(70|24),(70|24),0,,
53,0,96,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(70|25),(72|25),0,,
53,0,97,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(70|26),(70|26),0,,
53,0,98,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(70|27),(70|27),0,,
53,0,99,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(70|28),(70|28),0,,
53,0,100,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(70|29),(70|29),0,,
53,0,101,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(70|30),(70|31),0,,
53,0,102,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(70|33),(70|33),0,,
53,0,103,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(68|32),(68|34),0,,
53,0,104,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(71|23),(71|23),0,,
53,0,105,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(71|24),(71|24),0,,
53,0,106,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(73|25),(73|25),0,,
53,0,107,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(73|26),(73|27),0,,
53,0,108,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(71|27),(71|27),0,,
53,0,109,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(71|28),(71|28),0,,
53,0,110,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(71|29),(71|29),0,,
53,0,111,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(71|30),(71|31),0,,
53,0,112,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(71|33),(71|33),0,,
53,0,113,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(71|34),(71|36),0,,
53,0,114,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(72|23),(72|23),0,,
53,0,115,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(72|24),(72|26),0,,
53,0,116,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(74|25),(75|26),0,,
53,0,117,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(74|26),(75|27),0,,
53,0,118,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(74|27),(75|28),0,,
53,0,119,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(72|28),(73|29),0,,
53,0,120,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(72|29),(72|29),0,,
53,0,121,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(72|30),(72|32),0,,
53,0,122,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(72|33),(72|33),0,,
53,0,123,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(72|34),(72|35),0,,
53,1,124,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(31|103),(30|103),0,,
53,1,125,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(30|104),(29|104),0,,
53,1,126,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(30|105),(29|105),0,,
53,1,127,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(30|106),(29|106),0,,
53,1,128,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(30|107),(29|107),0,,
53,1,129,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(30|108),(29|108),0,,
53,1,130,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(30|109),(29|109),0,,
53,1,131,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(30|110),(31|111),0,,
53,1,132,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(30|111),(31|112),0,,
53,1,133,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(30|113),(31|114),0,,
53,1,134,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_NULL,,,0,,
53,1,135,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_NULL,,,0,,
53,1,136,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(31|105),(30|105),0,,
53,1,137,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_NULL,,,0,,
53,1,138,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(31|107),(30|107),0,,
53,1,139,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(31|108),(30|108),0,,
53,1,140,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(31|109),(30|109),0,,
53,1,141,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(31|110),(30|110),0,,
53,1,142,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(32|113),(31|113),0,,
53,1,143,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(33|113),(32|113),0,,
53,1,144,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(33|103),(33|103),0,,
53,1,145,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(32|104),(32|104),0,,
53,1,146,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(32|105),(31|105),0,,
53,1,147,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(32|106),(32|106),0,,
53,1,148,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(32|107),(31|107),0,,
53,1,149,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(32|108),(32|110),0,,
53,1,150,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(32|109),(32|107),0,,
53,1,151,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(33|110),(33|112),0,,
53,1,152,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(33|111),(32|111),0,,
53,1,153,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_NULL,,,0,,
53,1,154,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_NULL,,,0,,
53,1,155,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(33|104),(33|104),0,,
53,1,156,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(33|105),(32|105),0,,
53,1,157,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(33|106),(33|106),0,,
53,1,158,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(33|107),(33|107),0,,
53,1,159,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(33|108),(32|108),0,,
53,1,160,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(33|109),(32|109),0,,
53,1,161,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(34|110),(33|110),0,,
53,1,162,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(34|113),(33|113),0,,
53,1,163,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(34|114),(35|115),0,,
53,1,164,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(35|103),(35|103),0,,
53,1,165,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(34|104),(34|104),0,,
53,1,166,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(34|105),(33|105),0,,
53,1,167,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(34|106),(34|106),0,,
53,1,168,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(34|107),(34|107),0,,
53,1,169,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(34|108),(33|108),0,,
53,1,170,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(34|109),(34|111),0,,
53,1,171,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(35|110),(35|112),0,,
53,1,172,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(35|113),(35|113),0,,
53,1,173,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(35|114),(35|114),0,,
53,1,174,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(36|103),(36|103),0,,
53,1,175,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(36|104),(35|104),0,,
53,1,176,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(36|105),(35|105),0,,
53,1,177,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(36|106),(35|106),0,,
53,1,178,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(36|107),(35|107),0,,
53,1,179,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(36|108),(35|108),0,,
53,1,180,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(36|109),(35|109),0,,
53,1,181,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(36|110),(36|110),0,,
53,1,182,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(36|113),(36|113),0,,
53,1,183,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(36|112),(35|111),0,,
53,1,184,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(37|103),(37|103),0,,
53,1,185,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(37|104),(36|104),0,,
53,1,186,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_NULL,,,0,,
53,1,187,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(37|106),(36|106),0,,
53,1,188,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(37|107),(36|107),0,,
53,1,189,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(37|108),(36|108),0,,
53,1,190,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(37|109),(36|109),0,,
53,1,191,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_SUCCESS,(37|110),(37|112),0,,
53,1,192,ATTACK_NULL,,,STARVE_NULL,TURN_NULL,,,,,MOVE_FAIL,(37|113),(37|113),0,,
